Source Language,Source ISO Code,Target Language,Target ISO Code,Text Type,Text,Trial,HF Translated Text,HF Translation Time (s),Gemini Translated Text,Gemini Translation Time (s)
Russian,ru,Chinese,zh,sentence,How are you doing today?,4,"{""input"": ""How are you doing today?"", ""output"": ""今天过得怎么样？"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9472310543060303,今天过得怎么样？,0.7350950241088867
Russian,ru,Chinese,zh,sentence,How are you doing today?,5,"{""input"": ""How are you doing today?"", ""output"": ""今天过得怎么样？"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9639701843261719,今天过得怎么样？,0.8137211799621582
Russian,ru,Chinese,zh,sentence,The weather is great.,1,"{""input"": ""The weather is great."", ""output"": ""天气很好。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.8568887710571289,天气很好。,0.6744420528411865
Russian,ru,Chinese,zh,sentence,The weather is great.,2,"{""input"": ""The weather is great."", ""output"": ""天气很好。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.8027169704437256,天气很好。,0.6360960006713867
Russian,ru,Chinese,zh,sentence,The weather is great.,3,"{""input"": ""The weather is great."", ""output"": ""天气很好。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.8696560859680176,天气很好。,0.6735708713531494
Russian,ru,Chinese,zh,sentence,The weather is great.,4,"{""input"": ""The weather is great."", ""output"": ""天气真好。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.7983348369598389,天气很好。,0.6067650318145752
Russian,ru,Chinese,zh,sentence,The weather is great.,5,"{""input"": ""The weather is great."", ""output"": ""天气很好。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9160909652709961,天气很好。,0.6909298896789551
Russian,ru,Chinese,zh,sentence,I love learning new languages.,1,"{""input"": ""I love learning new languages."", ""output"": ""我喜欢学习新的语言。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9546270370483398,我喜欢学习新的语言。,0.7929441928863525
Russian,ru,Chinese,zh,sentence,I love learning new languages.,2,"{""input"": ""I love learning new languages."", ""output"": ""我喜欢学习新的语言。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9312450885772705,我喜欢学习新的语言。,0.7628030776977539
Russian,ru,Chinese,zh,sentence,I love learning new languages.,3,"{""input"": ""I love learning new languages."", ""output"": ""我喜欢学习新的语言。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.0715279579162598,我喜欢学习新语言。,0.7625658512115479
Russian,ru,Chinese,zh,sentence,I love learning new languages.,4,"{""input"": ""I love learning new languages."", ""output"": ""我喜欢学习新的语言。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.0067403316497803,我喜欢学习新的语言。,0.797760009765625
Russian,ru,Chinese,zh,sentence,I love learning new languages.,5,"{""input"": ""I love learning new languages."", ""output"": ""我喜欢学习新的语言。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9355251789093018,我喜欢学习新的语言。,0.8347020149230957
Russian,ru,Chinese,zh,sentence,Artificial Intelligence is fascinating.,1,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""人工智能很迷人。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9562621116638184,人工智能很迷人。,0.8022301197052002
Russian,ru,Chinese,zh,sentence,Artificial Intelligence is fascinating.,2,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""人工智能非常迷人。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.003141164779663,人工智能非常迷人。,0.751197099685669
Russian,ru,Chinese,zh,sentence,Artificial Intelligence is fascinating.,3,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""人工智能很有趣。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.8972818851470947,人工智能很迷人。,0.8063952922821045
Russian,ru,Chinese,zh,sentence,Artificial Intelligence is fascinating.,4,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""人工智能非常迷人。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9694492816925049,人工智能很迷人。,0.8250930309295654
Russian,ru,Chinese,zh,sentence,Artificial Intelligence is fascinating.,5,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""人工智能非常迷人。"", ""src_lang"": ""Russian"", ""src_lang_code"": ""ru"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.928339958190918,人工智能非常迷人。,0.7903141975402832
Russian,ru,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,1,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""这是一段测试段落，包含多个句子。它应该有助于我们了解翻译时间如何随文本长度而变化。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.2023789882659912,这是一段测试段落，包含多个句子。它应该有助于我们了解翻译时间如何随着文本长度而变化。,0.97068190574646
Russian,ru,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,2,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""这是一段测试段落，包含多个句子。它应该帮助我们了解翻译时间如何随着文本长度而变化。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""chinese"", ""target_lang_code"": ""zh""}
",1.149507761001587,这是一个包含多个句子的测试段落。它应该帮助我们了解翻译时间如何随文本长度而变化。,1.0188462734222412
Russian,ru,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,3,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""这是一个包含多个句子的测试段落。它应该帮助我们了解翻译时间如何随着文本长度而变化。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1738619804382324,这是一段测试段落，包含多个句子。它应该帮助我们理解翻译时间如何随着文本长度而变化。,1.114258050918579
Russian,ru,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,4,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""这是一段测试段落，包含多个句子。它应该帮助我们了解翻译时间如何随着文本长度而变化。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1705868244171143,这是一个包含多个句子的测试段落。它应该帮助我们了解翻译时间如何随文本长度而变化。,0.975775957107544
Russian,ru,Chinese,zh,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,5,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""这是一个包含多个句子的测试段落。它应该帮助我们理解翻译时间如何随着文本长度而变化。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.3282864093780518,这是一个包含多个句子的测试段落。它应该帮助我们了解翻译时间如何随文本长度变化。,0.9578468799591064
Russian,ru,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",1,"{""input"": ""Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation."", ""output"": ""这是一个段落的另一个例子。它包括关于特定主题的几个细节，这些细节使翻译的复杂性有所不同。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.2911670207977295,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂程度各不相同。,1.1473450660705566
Russian,ru,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",2,"[{""input"": ""Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation."", ""output"": ""这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂程度有所不同。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.2519948482513428,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂程度有所不同。,1.122143030166626
Russian,ru,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",3,"{""input"": ""Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation."", ""output"": ""这是一个段落的另一个例子。它包含有关特定主题的几个细节，这会改变翻译的复杂性。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.2845308780670166,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂性有所不同。,1.335770845413208
Russian,ru,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",4,"[{""input"": ""Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation."", ""output"": ""这里还有另一个段落的例子。它包含了关于特定主题的几个细节，这使得翻译的复杂性有所不同。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.3345799446105957,这里是一个段落的另一个例子。它包括关于特定主题的几个细节，这使得翻译的复杂程度有所不同。,1.1288809776306152
Russian,ru,Chinese,zh,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",5,"{""input"": ""Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation."", ""output"": ""这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂性有所不同。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.2217018604278564,这是一个段落的另一个例子。它包含了关于特定主题的几个细节，这使得翻译的复杂程度有所不同。,1.1617252826690674
Russian,ru,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,1,"{""input"": ""The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet."", ""output"": ""敏捷的棕色狐狸跳过懒惰的狗。这句话包含英语字母表中的所有字母。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",0.9861481189727783,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.990513801574707
Russian,ru,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,2,"{""input"": ""The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet."", ""output"": ""敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.2013959884643555,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,1.0123400688171387
Russian,ru,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,3,"{""input"": ""The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet."", ""output"": ""敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""chinese"", ""target_lang_code"": ""zh""}
",1.098639726638794,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.8990700244903564
Russian,ru,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,4,"{""input"": ""The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet."", ""output"": ""敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.306692123413086,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,1.005953073501587
Russian,ru,Chinese,zh,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,5,"{""input"": ""The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet."", ""output"": ""敏捷的棕色狐狸跳过懒狗。这句话包含英语字母表中的所有字母。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.0732147693634033,敏捷的棕色狐狸跳过懒惰的狗。这句话包含了英语字母表中的所有字母。,0.9239621162414551
Russian,ru,Chinese,zh,paragraph,Translation models can vary significantly in their performance. It’s important to test them thoroughly.,1,"[{""input"": ""Translation models can vary significantly in their performance. It’s important to test them thoroughly."", ""output"": ""翻译模型的性能差异很大。全面测试它们很重要。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.063694715499878,翻译模型的性能差异很大。 彻底测试它们非常重要。,0.9128851890563965
Russian,ru,Chinese,zh,paragraph,Translation models can vary significantly in their performance. It’s important to test them thoroughly.,2,"[{""input"": ""Translation models can vary significantly in their performance. It’s important to test them thoroughly."", ""output"": ""翻译模型的性能差异很大。 彻底测试它们非常重要。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.0582621097564697,翻译模型的性能差异很大，需要对其进行彻底的测试。,0.9118399620056152
Russian,ru,Chinese,zh,paragraph,Translation models can vary significantly in their performance. It’s important to test them thoroughly.,3,"[{""input"": ""Translation models can vary significantly in their performance. It’s important to test them thoroughly."", ""output"": ""翻译模型的性能差异很大。 彻底测试它们很重要。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.0574848651885986,翻译模型的性能差异很大。全面测试它们非常重要。,0.9418070316314697
Russian,ru,Chinese,zh,paragraph,Translation models can vary significantly in their performance. It’s important to test them thoroughly.,4,"[{""input"": ""Translation models can vary significantly in their performance. It’s important to test them thoroughly."", ""output"": ""翻译模型的性能差异很大，因此对其进行彻底测试非常重要。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.294152021408081,翻译模型的性能差异很大。彻底测试它们非常重要。,0.967940092086792
Russian,ru,Chinese,zh,paragraph,Translation models can vary significantly in their performance. It’s important to test them thoroughly.,5,"[{""input"": ""Translation models can vary significantly in their performance. It’s important to test them thoroughly."", ""output"": ""翻译模型的性能差异很大。 彻底测试它们很重要。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}]
",1.117845058441162,翻译模型的性能差异很大，因此必须对其进行彻底测试。,0.9722950458526611
Russian,ru,Chinese,zh,paragraph,"Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures.",1,"{""input"": ""Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures."", ""output"": ""高效的翻译可以改变全球化世界中的沟通方式，使跨文化交流更加无缝衔接。"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""chinese"", ""target_lang_code"": ""zh""}
",1.118119239807129,高效的翻译可以改变全球化世界中的沟通方式，让不同文化之间的互动更加无缝衔接。,1.5193228721618652
Russian,ru,Chinese,zh,paragraph,"Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures.",2,"{""input"": ""Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures."", ""output"": ""高效的翻译可以在全球化的世界中改变沟通方式，使不同文化之间能够更加无缝地互动。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1590828895568848,高效的翻译可以改变全球化世界中的沟通方式，使跨文化交流更加顺畅。,0.9728467464447021
Russian,ru,Chinese,zh,paragraph,"Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures.",3,"{""input"": ""Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures."", ""output"": ""高效的翻译可以改变全球化世界中的沟通方式，使不同文化之间能够更加无缝地互动。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1484220027923584,高效的翻译可以改变全球化世界中的沟通方式，使不同文化之间能够更无缝地互动。,1.3317110538482666
Russian,ru,Chinese,zh,paragraph,"Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures.",4,"{""input"": ""Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures."", ""output"": ""高效的翻译可以改变全球化世界中的沟通方式，使不同文化之间能够更顺畅地互动。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1803100109100342,高效的翻译可以改变全球化世界中的沟通方式，使跨文化互动更加无缝衔接。,0.9140751361846924
Russian,ru,Chinese,zh,paragraph,"Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures.",5,"{""input"": ""Efficient translation can transform communication in a globalized world, allowing for more seamless interactions across cultures."", ""output"": ""高效的翻译可以改变全球化世界中的沟通方式，使跨文化交流更加顺畅。"", ""src_lang"": ""English"", ""src_lang_code"": ""en"", ""target_lang"": ""Chinese"", ""target_lang_code"": ""zh""}
",1.1286351680755615,高效的翻译可以改变全球化世界中的沟通方式，使不同文化之间能够更加无缝地互动。,0.9610860347747803
Russian,ru,Arabic,ar,word,Hello,1,(هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو),4.243865013122559,مرحبا,0.8111660480499268
Russian,ru,Arabic,ar,word,Hello,2,(هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو),2.134228229522705,مرحبا,0.7493619918823242
Russian,ru,Arabic,ar,word,Hello,3,(هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو),2.134629249572754,مرحبا,0.8637161254882812
Russian,ru,Arabic,ar,word,Hello,4,(هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو),2.162893056869507,مرحبا,0.7374110221862793
Russian,ru,Arabic,ar,word,Hello,5,(هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو) (هيلو),2.0474181175231934,مرحبا,0.6803038120269775
Russian,ru,Arabic,ar,word,World,1,العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم,16.045414924621582,العالم,0.6583869457244873
Russian,ru,Arabic,ar,word,World,2,العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم العالم,16.997076988220215,العالم,0.6686108112335205
